step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,type_TRANSFER,Real_isFraud,Pred_LogisticRegression,Pred_RandomForest,Pred_IsolationForest,AnomalyScore_IF
12,257814.84,483961.0,226146.16,981666.25,1239481.08,0.0,0.010000000009313226,True,0.0,0.0,0.0,0,-0.21858787687330578
14,108805.57,0.0,0.0,540233.24,649038.81,-108805.57,0.0,False,0.0,0.0,0.0,0,-0.3673144628632642
12,71570.44,5202.0,0.0,156957.83,990794.02,-66368.44,-762265.75,False,0.0,0.0,0.0,0,-0.35349920953634256
10,93193.45,0.0,0.0,1332848.42,1764525.89,-93193.45,-338484.02,False,0.0,0.0,0.0,0,-0.3636066131517786
11,109308.19,205374.0,96065.81,0.0,406477.66,0.0,-297169.47,False,0.0,0.0,0.0,0,-0.3252228334320563
12,465212.97,0.0,0.0,884257.01,1349469.99,-465212.97,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.34939598209115696
13,264554.9,20226.0,0.0,29561.47,294116.37,-244328.90000000002,0.0,False,0.0,0.0,0.0,0,-0.3656208479094684
10,132267.43,19908.0,0.0,451029.18,583296.6,-112359.43,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3715848975514024
9,2736119.3,61041.0,0.0,3583.0,3687600.82,-2675078.3,-947898.52,True,0.0,0.0,0.0,0,-0.10050958555080924
10,199697.5,0.0,0.0,305898.93,318229.31,-199697.5,187367.12,False,0.0,0.0,0.0,0,-0.36631805615400115
14,154709.81,0.0,0.0,263606.55,0.0,-154709.81,418316.36,False,0.0,0.0,0.0,0,-0.3439176030452695
8,124575.12,0.0,0.0,157010.37,1235736.09,-124575.12,-954150.6000000001,False,0.0,0.0,0.0,0,-0.32462261653743435
13,229188.92,2038256.36,1809067.44,820564.21,1049753.13,2.3283064365386963e-10,0.0,False,0.0,0.0,0.0,0,-0.08641084592384474
14,856233.51,0.0,0.0,2708217.55,3634082.02,-856233.51,-69630.96000000043,True,0.0,0.0,0.0,0,-0.24358823747179226
14,196010.66,0.0,0.0,808097.65,1225913.16,-196010.66,-221804.84999999986,True,0.0,0.0,0.0,0,-0.30285810197239915
13,231483.42,10540.0,0.0,271157.75,634268.34,-220943.42,-131627.16999999993,False,0.0,0.0,0.0,0,-0.3664301879603175
11,65553.3,0.0,0.0,2771963.03,2837516.33,-65553.3,-4.656612873077393e-10,False,0.0,0.0,0.0,0,-0.3550087173517173
13,22313.52,0.0,0.0,253243.92,464155.15,-22313.52,-188597.71000000002,False,0.0,0.0,0.0,0,-0.3618061952368753
11,123203.16,20075.0,0.0,0.0,0.0,-103128.16,123203.16,False,0.0,0.0,0.0,0,-0.3677653667248404
13,118708.2,2734.0,0.0,2691138.99,2809847.19,-115974.2,4.656612873077393e-10,False,0.0,0.0,0.0,0,-0.3556270832228177
8,256659.17,58589.0,0.0,0.0,353482.41,-198070.17,-96823.23999999996,True,0.0,1.0,0.0,0,-0.2795986262916633
14,309881.99,15536.0,0.0,0.0,373398.69,-294345.99,-63516.70000000001,False,0.0,0.0,0.0,0,-0.3529710513093029
12,155041.67,0.0,0.0,8147961.38,8183971.05,-155041.67,119032.0,True,0.0,0.0,0.0,0,-0.22683152690919972
10,513079.88,40822.0,0.0,85228.23,598308.11,-472257.88,0.0,False,0.0,0.0,0.0,0,-0.33297513192253797
13,254534.97,0.0,0.0,480664.32,735199.3,-254534.97,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.370329959991142
12,134844.41,40638.0,0.0,1383465.99,1518310.4,-94206.41,0.0,False,0.0,0.0,0.0,0,-0.3648619526037007
9,41568.51,0.0,0.0,262654.92,0.0,-41568.51,304223.43,False,0.0,1.0,0.0,0,-0.35365229680443255
13,55196.91,836975.08,781778.17,688099.81,743296.72,-1.1641532182693481e-10,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.20234949041504224
11,714452.9,0.0,0.0,18825352.2,19871528.57,-714452.9,-331723.47000000253,True,0.0,0.0,0.0,0,-0.08700504639234696
11,204168.28,0.0,0.0,260742.46,260063.68,-204168.28,204847.06,False,0.0,0.0,0.0,0,-0.3700519665769179
12,297157.66,0.0,0.0,8576337.56,8839062.31,-297157.66,34432.91000000015,False,0.0,0.0,0.0,0,-0.2810929879922077
10,124132.05,526721.67,402589.62,227014.39,351146.44,5.820766091346741e-11,0.0,False,0.0,0.0,0.0,0,-0.2654248614168829
10,92175.73,0.0,0.0,9150217.53,9824048.56,-92175.73,-581655.3000000007,False,0.0,0.0,0.0,0,-0.24510768062166427
10,154606.64,0.0,0.0,1589241.27,0.0,-154606.64,1743847.9100000001,False,0.0,0.0,0.0,0,-0.31558674516157165
9,306191.72,0.0,0.0,1186002.85,1857664.03,-306191.72,-365469.45999999996,False,0.0,0.0,0.0,0,-0.34994030928298986
8,358668.14,0.0,0.0,1822020.66,2180688.8,-358668.14,0.0,False,0.0,0.0,0.0,0,-0.3267093716967096
14,221869.62,0.0,0.0,735669.13,827855.2,-221869.62,129683.55000000005,False,0.0,0.0,0.0,0,-0.36090603431773044
12,17778.18,0.0,0.0,80449.0,22366.45,-17778.18,75860.73,False,0.0,0.0,0.0,0,-0.3578833118703207
14,188120.79,632.0,0.0,1534870.43,1722991.22,-187488.79,0.0,False,0.0,0.0,0.0,0,-0.35526457622363805
8,83731.11,30371.0,0.0,175688.87,683602.27,-53360.11,-424182.29000000004,True,0.0,1.0,0.0,0,-0.28392001104149445
8,138631.19,0.0,0.0,207114.71,310740.2,-138631.19,35005.70000000001,True,0.0,1.0,0.0,0,-0.2910985210230902
8,965328.3,146154.0,0.0,49620.0,1706725.26,-819174.3,-691776.96,True,0.0,0.0,0.0,0,-0.1880476837769225
11,117861.37,24368.0,0.0,0.0,117861.37,-93493.37,0.0,False,0.0,0.0,0.0,0,-0.37201531155363915
11,95362.9,0.0,0.0,1710906.28,1519585.5,-95362.9,286683.67999999993,False,0.0,0.0,0.0,0,-0.35952196500407646
10,237932.17,0.0,0.0,749407.59,987339.75,-237932.17,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3659905751607971
8,587584.01,0.0,0.0,3422160.05,4743010.67,-587584.01,-733266.6100000003,True,0.0,0.0,0.0,0,-0.21931011260166355
14,41265.27,0.0,0.0,53603.91,249034.49,-41265.27,-154165.31,False,0.0,0.0,0.0,0,-0.355599894108628
14,69114.6,0.0,0.0,234984.0,0.0,-69114.6,304098.6,False,0.0,0.0,0.0,0,-0.3516288674964668
14,150518.87,61736.0,0.0,710224.1,769971.35,-88782.87,90771.62,False,0.0,0.0,0.0,0,-0.3597286112636316
11,638533.59,25137.47,0.0,946066.92,1584600.51,-613396.12,0.0,True,0.0,0.0,0.0,0,-0.2953170832026237
13,145513.05,1359081.55,1213568.5,272721.45,418234.5,0.0,0.0,False,0.0,0.0,0.0,0,-0.14960714971988132
12,152743.75,20144.0,0.0,437764.08,590507.82,-132599.75,0.010000000125728548,False,0.0,0.0,0.0,0,-0.37632031517510184
13,339080.73,20689.0,0.0,681185.21,1020265.94,-318391.73,0.0,False,0.0,0.0,0.0,0,-0.3581589427518393
8,436083.03,0.0,0.0,1651577.79,2526131.0,-436083.03,-438470.17999999993,False,0.0,0.0,0.0,0,-0.3065449257279122
13,1107726.13,136679.01,0.0,85802.74,1193528.88,-971047.1199999999,-0.010000000009313226,True,0.0,0.0,0.0,0,-0.2233353249982719
10,473007.58,0.0,0.0,2086411.98,2411521.87,-473007.58,147897.68999999994,False,0.0,0.0,0.0,0,-0.33478587951424627
12,64669.44,80513.0,15843.56,338872.03,945587.43,-1.8189894035458565e-12,-542045.96,False,0.0,0.0,0.0,0,-0.351031543076905
14,477366.32,0.0,0.0,669718.62,1275643.35,-477366.32,-128558.41000000015,False,0.0,0.0,0.0,0,-0.3350758354346848
14,500632.14,11145.0,0.0,1334365.11,1460081.42,-489487.14,374915.8300000001,False,0.0,0.0,0.0,0,-0.3089830306953203
12,170788.34,37863.8,0.0,8364.52,179152.86,-132924.53999999998,0.0,False,0.0,0.0,0.0,0,-0.3719777227095011
10,1728523.87,9462.0,0.0,0.0,1728523.87,-1719061.87,0.0,True,0.0,0.0,0.0,0,-0.22029988728759475
13,84419.39,773.0,0.0,3778861.82,4520628.63,-83646.39,-657347.4199999999,False,0.0,0.0,0.0,0,-0.32710501189481594
11,75820.57,0.0,0.0,242801.38,733115.24,-75820.57,-414493.29,False,0.0,0.0,0.0,0,-0.3692741327851879
8,279436.02,145.0,0.0,15405.0,53928.75,-279291.02,240912.27000000002,False,0.0,0.0,0.0,0,-0.3405998005848701
14,217969.02,919626.0,701656.98,728053.82,1785157.38,0.0,-839134.5399999999,False,0.0,0.0,0.0,0,-0.17363172398484372
13,317478.9,0.0,0.0,2063037.91,2380516.82,-317478.9,-0.009999999776482582,False,0.0,0.0,0.0,0,-0.3482464215832662
10,209737.95,102352.0,0.0,174870.04,814354.58,-107385.95000000001,-429746.58999999997,False,0.0,0.0,0.0,0,-0.3551150078538126
10,445285.56,10313.0,0.0,208760.0,1411845.13,-434972.56,-757799.5699999998,False,0.0,0.0,0.0,0,-0.3216085747040421
10,455467.15,271099.84,0.0,5957906.08,5586094.46,-184367.31,827278.7700000005,False,0.0,0.0,0.0,0,-0.22571285907863675
13,10470.82,21222.0,10751.18,379830.97,390301.79,0.0,0.0,False,0.0,0.0,0.0,0,-0.3577314907068932
9,77452.14,0.0,0.0,577890.68,615807.38,-77452.14,39535.44000000006,False,0.0,0.0,0.0,0,-0.36575341942232
14,87204.55,193422.24,106217.68,3376666.87,3463871.43,0.00999999999476131,-0.01000000024214387,False,0.0,0.0,0.0,0,-0.2837104726425388
11,601172.95,714.0,0.0,2432006.72,3029377.88,-600458.95,3801.7900000000373,False,0.0,0.0,0.0,0,-0.31628505305328414
11,1336425.3,0.0,0.0,6187554.96,10074492.37,-1336425.3,-2550512.1099999994,True,0.0,0.0,0.0,0,-0.11427818885286878
9,204170.07,2910.0,0.0,38885.0,1384166.66,-201260.07,-1141111.5899999999,False,0.0,0.0,0.0,0,-0.3238478432942756
8,131770.23,0.0,0.0,6278137.98,8398562.84,-131770.23,-1988654.629999999,False,0.0,0.0,0.0,0,-0.22216920334175827
14,159969.47,338904.0,178934.53,513591.28,684527.53,0.0,-10966.780000000028,False,0.0,0.0,0.0,0,-0.29169887140064665
11,486568.72,0.0,0.0,3951540.28,4438109.0,-486568.72,0.0,False,0.0,0.0,0.0,0,-0.30705854189559556
13,54488.83,23229.0,0.0,25034378.68,26062518.81,-31259.83,-973651.3000000007,False,0.0,0.0,0.0,0,-0.10678303675019218
13,267972.82,67538.0,0.0,769779.81,1037752.63,-200434.82,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.36364617597034066
11,236049.7,0.0,0.0,388749.99,635152.17,-236049.7,-10352.480000000098,False,0.0,0.0,0.0,0,-0.37123721868386156
10,666059.25,72301.0,0.0,0.0,1629481.71,-593758.25,-963422.46,True,0.0,0.0,0.0,0,-0.2529178968681242
11,192410.44,0.0,0.0,353449.97,545860.41,-192410.44,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3731067967171324
13,216359.93,0.0,0.0,1535878.83,1752238.75,-216359.93,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3623358573255168
13,840514.25,200999.0,0.0,0.0,840514.25,-639515.25,0.0,True,0.0,0.0,0.0,0,-0.23169614303860225
9,310599.33,18458.0,0.0,56476.34,367075.68,-292141.33,-0.009999999951105565,False,0.0,0.0,0.0,0,-0.3516776288348515
9,57279.39,0.0,0.0,755411.96,1056782.65,-57279.39,-244091.29999999993,False,0.0,0.0,0.0,0,-0.3562161190094528
9,121026.05,2517668.4,2396642.35,683930.05,1780886.73,0.0,-975930.6299999999,False,0.0,0.0,0.0,0,-0.07041404767028614
9,176338.72,11622.0,0.0,0.0,15150.67,-164716.72,161188.05,False,0.0,0.0,0.0,0,-0.3613528998971835
13,451535.06,52439.0,0.0,190085.91,761974.28,-399096.06,-120353.31000000006,False,0.0,0.0,0.0,0,-0.34097674686979956
14,209823.07,0.0,0.0,1947602.71,3294151.9,-209823.07,-1136726.12,False,0.0,0.0,0.0,0,-0.3132185509753063
12,213039.58,0.0,0.0,919362.41,885005.08,-213039.58,247396.91000000003,True,0.0,0.0,0.0,0,-0.3177719857668448
13,393976.91,20105.0,0.0,21571.17,415548.07,-373871.91,0.009999999951105565,False,0.0,0.0,0.0,0,-0.35332459347706807
14,175530.09,7064.0,0.0,8495.0,0.0,-168466.09,184025.09,False,0.0,0.0,0.0,0,-0.3526384123621845
12,465900.65,380483.0,0.0,750909.95,1216810.6,-85417.65000000002,0.0,False,0.0,1.0,0.0,0,-0.2997075833473783
8,86950.26,805782.36,718832.1,79431.79,166382.05,0.0,0.0,False,0.0,0.0,0.0,0,-0.1961778593445257
10,310921.61,310616.36,0.0,1983450.16,2586304.21,-305.25,-291932.43999999994,False,0.0,1.0,0.0,0,-0.2965469631159852
13,144173.29,0.0,0.0,164340.73,308514.02,-144173.29,0.0,False,0.0,0.0,0.0,0,-0.3727356238137299
10,72467.33,0.0,0.0,241384.12,143641.39,-72467.33,170210.06,False,0.0,0.0,0.0,0,-0.36689524735337137
9,84733.45,10834.0,0.0,160262.0,64209.66,-73899.45,180785.79,False,0.0,0.0,0.0,0,-0.36194233544497
12,235244.85,0.0,0.0,716660.7,951905.55,-235244.85,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.37100278978187334
14,513470.5,56760.0,0.0,32992.48,546462.98,-456710.5,0.0,True,0.0,0.0,0.0,0,-0.27932093053232904
14,214922.36,59489.0,0.0,0.0,1734674.26,-155433.36,-1519751.9,False,0.0,0.0,0.0,0,-0.30904661271502065
13,147476.18,0.0,0.0,509475.0,286667.43,-147476.18,370283.74999999994,False,0.0,0.0,0.0,0,-0.3622865802288617
14,30673.89,0.0,0.0,76547.88,107221.78,-30673.89,-0.00999999999476131,False,0.0,0.0,0.0,0,-0.35374922604327147
9,629241.12,0.0,0.0,1508272.97,2358600.11,-629241.12,-221086.02000000002,True,0.0,0.0,0.0,0,-0.28334686092897854
12,176634.69,0.0,0.0,882625.33,1629971.42,-176634.69,-570711.3999999999,False,0.0,0.0,0.0,0,-0.36446937763050524
9,118273.5,0.0,0.0,439247.12,348198.59,-118273.5,209322.02999999997,False,0.0,0.0,0.0,0,-0.3657028601531063
14,164865.07,84425.0,0.0,2494850.06,2450926.37,-80440.07,208788.75999999978,False,0.0,0.0,0.0,0,-0.3342951298568736
8,109922.03,179369.63,69447.6,348509.92,431154.83,0.0,27277.119999999937,False,0.0,0.0,0.0,0,-0.31230267583975335
14,274123.36,427287.21,153163.84,7800.02,1681348.38,0.010000000038417056,-1399425.0,False,0.0,0.0,0.0,0,-0.22497268982666274
9,281821.37,0.0,0.0,612175.47,814003.23,-281821.37,79993.60999999999,False,0.0,0.0,0.0,0,-0.3615698588099166
13,188450.48,0.0,0.0,1779252.87,1967703.35,-188450.48,0.0,False,0.0,0.0,0.0,0,-0.36146942401421966
8,133097.38,748.0,0.0,53175.0,0.0,-132349.38,186272.38,False,0.0,0.0,0.0,0,-0.3430435570716593
14,368482.59,0.0,0.0,2111437.56,2967403.78,-368482.59,-487483.6299999999,False,0.0,0.0,0.0,0,-0.3212346237801986
9,41822.23,422.0,0.0,0.0,0.0,-41400.23,41822.23,False,0.0,1.0,0.0,0,-0.35687812942765584
8,182030.05,0.0,0.0,586960.68,817839.9,-182030.05,-48849.17000000004,True,0.0,1.0,0.0,0,-0.29213067526323994
11,741715.48,0.0,0.0,1913643.18,2655358.66,-741715.48,0.0,True,0.0,0.0,0.0,0,-0.28864001972494124
14,173303.76,0.0,0.0,565945.2,1379772.0,-173303.76,-640523.04,False,0.0,0.0,0.0,0,-0.3467011937125822
13,174976.4,0.0,0.0,1322443.5,1497419.89,-174976.4,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3652273026141669
12,392483.72,0.0,0.0,2336447.05,2728930.76,-392483.72,0.009999999776482582,False,0.0,0.0,0.0,0,-0.34341711200846003
12,853121.15,19702.0,0.0,103273.0,0.0,-833419.15,956394.15,True,0.0,0.0,0.0,0,-0.22583048418172408
12,166638.64,2620.0,0.0,0.0,355373.33,-164018.64,-188734.69,False,0.0,0.0,0.0,0,-0.3711096880100554
14,489525.4,1122.0,0.0,0.0,489525.4,-488403.4,0.0,False,0.0,0.0,0.0,0,-0.331397278143752
14,566698.82,11982.0,0.0,3618349.84,4082566.8,-554716.82,102481.85999999987,False,0.0,0.0,0.0,0,-0.28357387196420547
12,888252.8,0.0,0.0,1031838.36,1920091.16,-888252.8,2.3283064365386963e-10,True,0.0,0.0,0.0,0,-0.27194263099577365
14,26707.75,0.0,0.0,695764.6,1125320.41,-26707.75,-402848.05999999994,False,0.0,0.0,0.0,0,-0.3484393854528423
14,442949.92,25279.0,0.0,0.0,442949.92,-417670.92,0.0,False,0.0,0.0,0.0,0,-0.33916521890203377
12,53641.93,0.0,0.0,436404.05,490045.98,-53641.93,0.0,False,0.0,0.0,0.0,0,-0.37325939565328553
10,21275.38,0.0,0.0,562652.13,767216.53,-21275.38,-183289.02000000002,False,0.0,0.0,0.0,0,-0.36075200293353166
11,223550.91,454675.71,231124.8,453043.39,970541.85,2.9103830456733704e-11,-293947.54999999993,False,0.0,0.0,0.0,0,-0.2836524350332147
11,157754.85,0.0,0.0,2226215.98,2383970.83,-157754.85,0.0,False,0.0,0.0,0.0,0,-0.36303144878680976
13,257458.47,75743.58,0.0,405124.93,662583.4,-181714.89,0.0,False,0.0,0.0,0.0,0,-0.36161907450470004
13,447033.9,15452.0,0.0,65511.9,512545.81,-431581.9,-0.009999999951105565,False,0.0,0.0,0.0,0,-0.3487795907792099
13,2470.19,0.0,0.0,102491.78,104961.97,-2470.19,0.0,False,0.0,0.0,0.0,0,-0.35037411185882067
11,164695.71,0.0,0.0,587733.45,752429.16,-164695.71,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3756820201474765
10,325922.42,51497.0,0.0,30155.0,0.0,-274425.42,356077.42,False,0.0,0.0,0.0,0,-0.34179868707942157
10,194504.95,0.0,0.0,2412999.78,2607504.73,-194504.95,0.0,False,0.0,0.0,0.0,0,-0.3578958800636103
14,452382.89,30270.0,0.0,148650.55,726899.04,-422112.89,-125865.6000000001,False,0.0,0.0,0.0,0,-0.33540580350711524
12,32427.79,0.0,0.0,113115.95,145543.74,-32427.79,0.0,False,0.0,0.0,0.0,0,-0.365920471324984
12,189531.35,0.0,0.0,435782.86,625314.21,-189531.35,0.0,False,0.0,0.0,0.0,0,-0.3715714666895294
13,370585.25,0.0,0.0,4200173.5,4570758.75,-370585.25,0.0,False,0.0,0.0,0.0,0,-0.3174589119061604
11,789549.99,0.0,0.0,2797230.81,3621624.86,-789549.99,-34844.060000000056,True,0.0,0.0,0.0,0,-0.2744705120934493
13,186313.41,56573.0,0.0,2388292.55,2961415.99,-129740.41,-386810.03000000026,False,0.0,0.0,0.0,0,-0.34526407229297706
12,139665.94,238451.0,98785.06,1352381.74,1230432.07,0.0,261615.60999999987,False,0.0,0.0,0.0,0,-0.31371281799551864
8,962143.12,18641.96,0.0,9346580.4,10308723.52,-943501.16,0.0,True,0.0,0.0,0.0,0,-0.1292879011910043
12,127223.93,30819.0,0.0,0.0,127223.93,-96404.93,0.0,False,0.0,0.0,0.0,0,-0.371003956842445
14,64945.08,0.0,0.0,1446167.02,1998958.22,-64945.08,-487846.1199999999,False,0.0,0.0,0.0,0,-0.3451021390410933
11,212337.35,0.0,0.0,5607086.97,6309091.39,-212337.35,-489667.0700000003,False,0.0,0.0,0.0,0,-0.30651839466613895
8,150663.23,0.0,0.0,351811.41,502474.64,-150663.23,0.0,False,0.0,0.0,0.0,0,-0.3526634620337692
12,7542.41,50180.0,42637.59,0.0,8146.68,0.0,-604.2700000000004,False,0.0,0.0,0.0,0,-0.34168681530143735
9,370495.12,20275.0,0.0,0.0,43638.26,-350220.12,326856.86,False,0.0,0.0,0.0,0,-0.3307928608386695
13,508168.46,10710.0,0.0,912539.95,1047405.53,-497458.46,373302.8799999999,False,0.0,0.0,0.0,0,-0.32444280637580614
9,304799.42,101556.65,0.0,4565671.08,4986965.3,-203242.77,-116494.79999999981,False,0.0,0.0,0.0,0,-0.2897972909037792
14,848729.49,24726.0,0.0,2158325.88,3007055.37,-824003.49,0.0,True,0.0,0.0,0.0,0,-0.24311174718849815
8,73985.16,30527.0,0.0,124512.61,54400.41,-43458.16,144097.36000000002,False,0.0,1.0,0.0,0,-0.3419041647785253
14,333409.11,669.0,0.0,416.0,0.0,-332740.11,333825.11,True,0.0,0.0,0.0,0,-0.29028387624174856
13,43243.75,0.0,0.0,4049053.13,4206640.3,-43243.75,-114343.41999999993,False,0.0,0.0,0.0,0,-0.3321309512133938
12,66330.85,0.0,0.0,4971952.42,8982133.15,-66330.85,-3943849.880000001,False,0.0,0.0,0.0,0,-0.20411511911485725
14,315638.36,9915.0,0.0,368788.79,479822.42,-305723.36,204604.72999999992,False,0.0,0.0,0.0,0,-0.3553567414285256
8,476982.7,152.0,0.0,31270.0,268688.96,-476830.7,239563.74,False,0.0,0.0,0.0,0,-0.31244018552922775
9,502872.36,0.0,0.0,559037.65,1102542.89,-502872.36,-40632.87999999989,False,0.0,0.0,0.0,0,-0.33107646707393884
8,67499.12,0.0,0.0,93823.33,161322.45,-67499.12,0.0,True,0.0,1.0,0.0,0,-0.2901064101366387
12,284116.01,381568.04,97452.03,428588.82,712704.83,-2.9103830456733704e-11,1.1641532182693481e-10,True,0.0,1.0,0.0,0,-0.2369857514419592
12,141071.9,75236.0,0.0,51920.7,192992.6,-65835.9,-2.9103830456733704e-11,False,0.0,0.0,0.0,0,-0.3643334983135507
11,275679.65,10714.0,0.0,0.0,275679.65,-264965.65,0.0,False,0.0,0.0,0.0,0,-0.3701167641974392
9,339317.35,979060.77,639743.42,5826034.27,7318794.39,0.0,-1153442.7700000005,False,0.0,0.0,0.0,0,-0.11688905303359043
14,178377.5,46.0,0.0,11325.0,0.0,-178331.5,189702.5,False,0.0,0.0,0.0,0,-0.34982005226539686
9,10169.19,0.0,0.0,991006.46,1001175.66,-10169.19,-0.010000000125728548,False,0.0,0.0,0.0,0,-0.34841799193867223
9,253974.16,115664.02,0.0,406905.36,660879.52,-138310.14,0.0,False,0.0,0.0,0.0,0,-0.3460984133605873
14,196120.97,0.0,0.0,474834.84,1261491.3,-196120.97,-590535.49,False,0.0,0.0,0.0,0,-0.3462151793358628
9,127853.54,0.0,0.0,209848.0,1720730.29,-127853.54,-1383028.75,False,0.0,0.0,0.0,0,-0.3227576323130448
9,62001.02,0.0,0.0,65567.05,733307.06,-62001.02,-605738.99,False,0.0,0.0,0.0,0,-0.3528582642317842
13,135661.06,0.0,0.0,1223201.84,1358862.9,-135661.06,2.3283064365386963e-10,False,0.0,0.0,0.0,0,-0.36981555227386453
14,191147.06,0.0,0.0,3898884.81,4090031.87,-191147.06,0.0,False,0.0,0.0,0.0,0,-0.3297218899819466
11,383483.03,43084.0,0.0,0.0,320533.91,-340399.03,62949.12000000005,False,0.0,0.0,0.0,0,-0.35047139053407833
12,505990.44,0.0,0.0,672108.05,2980396.42,-505990.44,-1802297.93,False,0.0,0.0,0.0,0,-0.2788691810639953
12,264761.02,31259.0,0.0,10924.0,59219.82,-233502.02000000002,216465.2,False,0.0,0.0,0.0,0,-0.3591759040792033
13,271039.41,0.0,0.0,4124582.99,4672730.3,-271039.41,-277107.89999999944,False,0.0,0.0,0.0,0,-0.33022665615220187
11,188330.99,0.0,0.0,456762.64,821160.56,-188330.99,-176066.93000000005,False,0.0,0.0,0.0,0,-0.36801531802856585
7,13279.36,0.0,0.0,48619.75,61899.11,-13279.36,0.0,False,0.0,1.0,0.0,0,-0.3283470000772276
11,105802.1,240322.0,134519.9,0.0,155182.82,0.0,-49380.72,False,0.0,0.0,0.0,0,-0.3177783109526
11,135602.17,137.0,0.0,380959.58,516561.75,-135465.17,0.0,False,0.0,0.0,0.0,0,-0.37758622383441715
7,1541543.1,0.0,0.0,4408458.21,5632383.36,-1541543.1,317617.9500000002,True,0.0,0.0,0.0,0,-0.14642988526897427
9,517635.46,0.0,0.0,850562.07,1386919.72,-517635.46,-18722.189999999944,True,0.0,0.0,0.0,0,-0.29644835526421304
10,41001.48,0.0,0.0,604730.65,722184.56,-41001.48,-76452.43000000005,False,0.0,0.0,0.0,0,-0.36726018227831786
13,80371.13,72588.0,0.0,508304.66,588675.79,-7783.130000000005,0.0,False,0.0,0.0,0.0,0,-0.3635952153105248
14,659217.77,2692.0,0.0,247492.06,906709.82,-656525.77,0.010000000125728548,True,0.0,0.0,0.0,0,-0.277313659561691
12,179282.17,14728.0,0.0,23114.1,414700.84,-164554.17,-212304.57,False,0.0,0.0,0.0,0,-0.372383672172038
10,121165.37,106979.0,0.0,0.0,173400.34,-14186.369999999995,-52234.97,False,0.0,1.0,0.0,0,-0.354624227543904
13,94348.29,0.0,0.0,421842.47,128923.94,-94348.29,387266.81999999995,True,0.0,0.0,0.0,0,-0.2972787178343907
14,887638.58,0.0,0.0,1974031.33,3725997.2,-887638.58,-864327.29,True,0.0,0.0,0.0,0,-0.21151031050949465
13,188863.38,415.0,0.0,494529.95,683393.33,-188448.38,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.37122436636604594
8,343691.16,12436.0,0.0,451784.94,926737.45,-331255.16,-131261.34999999998,True,0.0,1.0,0.0,0,-0.28302466638308765
10,118214.12,0.0,0.0,483869.14,400496.25,-118214.12,201587.01,False,0.0,0.0,0.0,0,-0.3728402711398117
11,362289.4,0.0,0.0,365038.22,345201.39,-362289.4,382126.23,False,0.0,0.0,0.0,0,-0.3464348142935206
9,437133.52,3330.0,0.0,73467.0,0.0,-433803.52,510600.52,False,0.0,0.0,0.0,0,-0.3118037444931333
14,526180.57,50159.0,0.0,0.0,279403.0,-476021.56999999995,246777.56999999995,False,0.0,0.0,0.0,0,-0.31579685312429817
9,85953.01,396674.24,310721.23,90945.0,688692.84,0.0,-511794.82999999996,False,0.0,0.0,0.0,0,-0.27599454692733627
10,83394.72,786.0,0.0,561.33,83956.05,-82608.72,0.0,False,0.0,0.0,0.0,0,-0.36490489468363557
9,43711.22,0.0,0.0,157554.61,201265.83,-43711.22,0.0,False,0.0,0.0,0.0,0,-0.36386824496879466
13,114086.74,0.0,0.0,985357.7,1684151.5,-114086.74,-584707.06,False,0.0,0.0,0.0,0,-0.3639179766150743
13,21945.82,0.0,0.0,3998465.56,4078431.72,-21945.82,-58020.34000000032,False,0.0,0.0,0.0,0,-0.3269287355286731
14,199704.74,0.0,0.0,5320070.72,5519775.46,-199704.74,0.0,False,0.0,0.0,0.0,0,-0.310064809581313
14,328419.38,0.0,0.0,2014110.55,2046733.55,-328419.38,295796.3800000001,False,0.0,0.0,0.0,0,-0.33803583741558757
12,72992.32,669882.0,596889.68,146636.06,393797.1,-1.1641532182693481e-10,-174168.71999999997,False,0.0,0.0,0.0,0,-0.2262264594052295
14,1524845.11,29878.0,0.0,0.0,1585772.14,-1494967.11,-60927.029999999795,True,0.0,0.0,0.0,0,-0.19577878171672536
12,183394.59,0.0,0.0,272906.82,456301.41,-183394.59,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.37213056867155353
11,162698.92,21112.0,0.0,412901.76,575600.67,-141586.92,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3774167807170169
12,185650.58,200.0,0.0,988659.05,1344628.4,-185450.58,-170318.7699999998,False,0.0,0.0,0.0,0,-0.3673100959060164
11,20213.23,0.0,0.0,21662.0,41875.23,-20213.23,-7.275957614183426e-12,False,0.0,0.0,0.0,0,-0.36104024710039473
